"CODE,C,6","VALIDCODE,L","DESC,C,38"
933,เท็จ,OTHER PT THERAPEUT PROCS
9331,จริง,Assisted pool exercise
9332,จริง,Whirlpool treatment
9333,จริง,Other hydrotherapy
9334,จริง,Diathermy
9335,จริง,Other heat therapy
9336,จริง,Cardiac retraining
9337,จริง,Prenatal training
9338,จริง,Combined PT NOS
9339,จริง,Physical therapy NEC
934,เท็จ,SKELETAL & OTH TRACTION
9341,จริง,Spine tract w skull dev
9342,จริง,Other spinal traction
9343,จริง,Intermitt skel traction
9344,จริง,Other skeletal traction
9345,จริง,Thomas' splint traction
9346,จริง,Limb skin traction NEC
935,เท็จ,OTH IMMOBILIZ/WOUND ATTN
9351,จริง,Plaster jacket applicat
9352,จริง,Neck support application
9353,จริง,Other cast application
9354,จริง,Application of splint
9355,จริง,Dental wiring
9356,จริง,Pressure dressing applic
9357,จริง,Dressing of wound NEC
9358,จริง,Pressure trouser applica
9359,จริง,Immobiliz/wound attn NEC
936,เท็จ,OSTEOPATHIC MANIPULATION
9361,จริง,OMT for gen'l mobilizat
9362,จริง,"OMT with hi-vel,lo-ampli"
9363,จริง,"OMT with lo-vel,hi-ampli"
9364,จริง,"OMT with isoton,isometri"
9365,จริง,OMT with indirect forces
9366,จริง,OMT to move tissue fluid
9367,จริง,Osteopath manipulat NEC
937,เท็จ,SPEECH/READ/BLIND REHAB
9371,จริง,Dyslexia training
9372,จริง,Dysphasia training
9373,จริง,Esophag speech training
9374,จริง,Speech defect training
9375,จริง,Other speech therapy
9376,จริง,Training in lead dog use
9377,จริง,Braille or moon training
9378,จริง,Rehab for the blind NEC
938,เท็จ,OTHER REHAB THERAPY
9381,จริง,Recreational therapy
9382,จริง,Educational therapy
9383,จริง,Occupational therapy
9384,จริง,Music therapy
9385,จริง,Vocational rehabilitat
9389,จริง,Rehabilitation NEC
939,เท็จ,RESPIRATORY THERAPY
9390,จริง,Non-invasive mech vent
9391,จริง,IPPB
9393,จริง,Nonmechan resuscitation
9394,จริง,Nebulizer therapy
9395,จริง,Hyperbaric oxygenation
9396,จริง,Oxygen enrichment NEC
9397,จริง,Decompression chamber
9398,จริง,Atmos press/compos contr
9399,จริง,Other resp procedures
940,เท็จ,PSYCHOLOG EVAL & TESTING
9401,จริง,Intelligence test admin
9402,จริง,Psychologic test adminis
9403,จริง,Character analysis
9408,จริง,Psychol eval & test NEC
9409,จริง,Psychol mental stat NOS
941,เท็จ,PSYCHIATRIC EVAL/CONSULT
9411,จริง,Psychiat mental determin
9412,จริง,Routine psychiat visit
9413,จริง,Psychia commitment eval
9419,จริง,Psychia interv/eval NEC
942,เท็จ,PSYCHIATRIC SOMATOTHERAP
9421,จริง,Narcoanalysis
9422,จริง,Lithium therapy
9423,จริง,Neuroleptic therapy
9424,จริง,Chemical shock therapy
9425,จริง,Psychiat drug therap NEC
9426,จริง,Subconvulsive EST
9427,จริง,Other electroshock therapy
9429,จริง,Psychiatr somatother NEC
943,เท็จ,INDIVIDUAL PSYCHOTHERAPY
9431,จริง,Psychoanalysis
9432,จริง,Hypnotherapy
9433,จริง,Behavior therapy
9434,จริง,Ind therap psychsex dysf
9435,จริง,Crisis intervention
9436,จริง,Play psychotherapy
9437,จริง,Explor verbal psychother
9438,จริง,Suppor verbal psychother
9439,จริง,Individ psychotherap NEC
944,เท็จ,OTH PSYCHOTH/COUNSELLING
9441,จริง,Grp therap psychsex dysf
9442,จริง,Family therapy
9443,จริง,Psychodrama
9444,จริง,Other group therapy
9445,จริง,Drug addict counselling
9446,จริง,Alcoholism counselling
9449,จริง,Other counselling
945,เท็จ,PSYCHOLOGIC REHAB REFERR
9451,จริง,Referral for psychother
9452,จริง,Referral psych aftercare
9453,จริง,Referral alcohol rehab
9454,จริง,Referral for drug rehab
9455,จริง,Referral vocation rehab
9459,จริง,Referral psych rehab NEC
946,เท็จ,ALCOHOL/DRUG REHAB/DETOX
9461,จริง,Alcohol rehabilitation
9462,จริง,Alcohol detoxification
9463,จริง,Alcohol rehab/detox
9464,จริง,Drug rehabilitation
9465,จริง,Drug detoxification
9466,จริง,Drug rehab/detox
9467,จริง,Comb alcohol/drug rehab
9468,จริง,Comb alcohol/drug detox
9469,จริง,Comb alco/drug reha/deto
950,เท็จ,GEN'L & SUBJECT EYE EXAM
9501,จริง,Limited eye examination
9502,จริง,Comprehensive eye exam
9503,จริง,Extended ophthal work-up
9504,จริง,Anesthetized eye exam
9505,จริง,Visual field study
9506,จริง,Color vision study
9507,จริง,Dark adaptation study
9509,จริง,Eye examination NOS
951,เท็จ,FORM & STRUCTUR EYE EXAM
9511,จริง,Fundus photography
9512,จริง,Eye fluorescein angiogra
9513,จริง,Ultrasound study of eye
9514,จริง,X-ray study of eye
9515,จริง,Ocular motility study
9516,จริง,P32 & eye tracer NEC
952,เท็จ,OBJECTV FUNCT EYE TESTS
9521,จริง,Electroretinogram
9522,จริง,Electro-oculogram
9523,จริง,Visual evoked potential
9524,จริง,Electronystagmogram
9525,จริง,Electromyogram of eye
9526,จริง,Glaucoma testing
953,เท็จ,SPECIAL VISION SERVICES
9531,จริง,Spectacle fit & dispense
9532,จริง,Perscr/fit/disp contacts
9533,จริง,Oth lo vision aid dispen
9534,จริง,Ocular prosthetics
9535,จริง,Orthoptic training
9536,จริง,Ophth counsel & instruct
954,เท็จ,NON-OP HEARING PROCEDURE
9541,จริง,Audiometry
9542,จริง,Clinical hearing test
9543,จริง,Audiological evaluation
9544,จริง,Clin vestibul funct test
9545,จริง,Rotation tests
9546,จริง,Audit & vestib test NEC
9547,จริง,Hearing examination NOS
9548,จริง,Fitting of hearing aid
9549,จริง,Non-op hearing proc NEC
960,เท็จ,NON-OP GI & RESP INTUBAT
9601,จริง,Insert nasopharyn airway
9602,จริง,Insert oropharyn airway
9603,จริง,Insert esoph obtu airway
9604,จริง,Insert endotracheal tube
9605,จริง,Resp tract intubat NEC
9606,จริง,Insert sengstaken tube
9607,จริง,Insert gastric tube NEC
9608,จริง,Insert intestinal tube
9609,จริง,Insert rectal tube
961,เท็จ,OTHER NON-OP INSERTION
9611,จริง,Pack ext auditory canal
9614,จริง,Vaginal packing
9615,จริง,Vaginal mold insertion
9616,จริง,Other vaginal dilation
9617,จริง,Vag diaphragm insertion
9618,จริง,Oth vagin pessary insert
9619,จริง,Rectal packing
962,เท็จ,NON-OP DILATION & MANIP
9621,จริง,Dilat frontonasal duct
9622,จริง,Dilation of rectum
9623,จริง,Dilation anal sphincter
9624,จริง,Dilat enterostomy stoma
9625,จริง,Therapeut distent bladd
9626,จริง,Manual reduc rect prolap
9627,จริง,Manual reduction hernia
9628,จริง,Manl reduct stoma prolap
9629,จริง,Reduct intuss ali tract
963,เท็จ,NON-OP GI IRRIG & INSTIL
9631,จริง,Gastric cooling
9632,จริง,Gastric freezing
9633,จริง,Gastric lavage
9634,จริง,Gastric tube irrigat NEC
9635,จริง,Gastric gavage
9636,จริง,Gi ostomy irrigation
9637,จริง,Proctoclysis
9638,จริง,Impacted feces removal
9639,จริง,Other transanal enema
964,เท็จ,DIGEST & GU IRRIG/INSTIL
9641,จริง,Biliary tube irrigation
9642,จริง,Pancreatic tube irrigat
9643,จริง,Gi tract instillat NEC
9644,จริง,Vaginal douche
9645,จริง,Nephrost/pyelost irrigat
9646,จริง,Urterost/urete cth irrig
9647,จริง,Cystostomy irrigation
9648,จริง,Indwell cath irrig NEC
9649,จริง,Other GU instillation
965,เท็จ,OTHER NON-OP IRRIGATION
9651,จริง,Irrigation of eye
9652,จริง,Irrigation of ear
9653,จริง,Irrigation of nasal pass
9654,จริง,Dental scaling & debride
9655,จริง,Tracheostomy toilette
9656,จริง,Bronch/trach lavage NEC
9657,จริง,Vascular cath irrigation
9658,จริง,Wound catheter irrigat
9659,จริง,Wound irrigation NEC
966,จริง,Entral infus nutrit sub
967,เท็จ,CONT MECH VENT
9670,จริง,Cont mech vent-unspc dur
9671,จริง,Cont mech vent < 96 hrs
9672,จริง,Cont mech vent 96+ hrs
970,เท็จ,GI APPLIANCE REPLACEMENT
9701,จริง,Replace gast/esoph tube
9702,จริง,Replace gastrostomy tube
9703,จริง,Replace small bowel tube
9704,จริง,Replace large bowel tube
9705,จริง,Repl stent in bile duct
971,เท็จ,REPLAC MUSCSKEL APPLIANC
9711,จริง,Replace upper limb cast
9712,จริง,Replace lower limb cast
9713,จริง,Replace cast NEC
9714,จริง,Replac M/S immob dev NEC
9715,จริง,Replace wound catheter
9716,จริง,Replace wound pack/drain
972,เท็จ,OTHER NON-OP REPLACEMENT
9721,จริง,Replace nasal packing
9722,จริง,Replace dental packing
9723,จริง,Replace trach tube
9724,จริง,Replace vag diaphragm
9725,จริง,Replace vaginal pessary
9726,จริง,Replace vag/vulv packing
9729,จริง,Non-op replacement NEC
973,เท็จ,REMOV THERAP DEVICE-HEAD
9731,จริง,Remove eye prosthesis
9732,จริง,Remove nasal packing
9733,จริง,Remove dental wiring
9734,จริง,Remove dental packing
9735,จริง,Remove dental prosthesis
9736,จริง,Remove ext mand fix dev
9737,จริง,Remove tracheostomy tube
9738,จริง,Remove head/neck sutures
9739,จริง,Remove head/neck dev NEC
974,เท็จ,REMOV THOR THERAP DEVICE
9741,จริง,Remov thoracotomy tube
9742,จริง,Remov mediastinal drain
9743,จริง,Remov thorax sutures
9744,จริง,Nonop remov hrt asst sys
9749,จริง,Remov thor ther dev NEC
975,เท็จ,REMOV GI THERAPEU DEVIC
9751,จริง,Remov gastrostomy tube
9752,จริง,Remov small bowel tube
9753,จริง,Remov large bowel tube
9754,จริง,Remov cholecystost tube
9755,จริง,Remov biliary/liver tube
9756,จริง,Remov pancreatic tube
9759,จริง,Remov other GI device
976,เท็จ,REMOV URIN THERAP DEVIC
9761,จริง,Remov pyelos/nephros tub
9762,จริง,Remov ureteral drain
9763,จริง,Remov cystostomy tube
9764,จริง,Remov urin drainage NEC
9765,จริง,Remov urethral stent
9769,จริง,Remov other urin device
977,เท็จ,REMOVAL GENIT THERAP DEV
9771,จริง,Removal IUD
9772,จริง,Remov intrauterine pack
9773,จริง,Remov vaginal diaphragm
9774,จริง,Removal oth vag pessary
9775,จริง,Remov vag/vulv packing
9779,จริง,Remov other genit device
978,เท็จ,OTHER NON-OP REMOVAL-DEV
9781,จริง,Remov retroperiton drain
9782,จริง,Remov peritoneal drain
9783,จริง,Remov abdom wall suture
9784,จริง,Remov trunk suture NEC
9785,จริง,Remov trunk packing NEC
9786,จริง,Remov abdomen device NEC
9787,จริง,Remov trunk device NEC
9788,จริง,Remov ext immobilization
9789,จริง,Remov therapeut dev NEC
980,เท็จ,REMOV INTRALUM GI FB
9801,จริง,Remov intralum mouth FB
9802,จริง,Rem eso FB wo incision
9803,จริง,Rem gas & sm int FB wo inc
9804,จริง,Rem large int FB wo inc
9805,จริง,Remov intralum rect FB
981,เท็จ,REMOV INTRALUM FB NEC
9811,จริง,Remov intralum ear FB
9812,จริง,Remov intralum nose FB
9813,จริง,Remov intralum pharyn FB
9814,จริง,Remov intralum laryn FB
9815,จริง,Remov intralum trach FB
9816,จริง,Remov intralum uter FB
9817,จริง,Remov intralum vag FB
9818,จริง,Remov intralum stoma FB
9819,จริง,Remove intralum ureth FB
982,เท็จ,REMOVE OTHER FB-NO INCIS
9820,จริง,Removal of FB NOS
9821,จริง,Removal superfic FB eye
9822,จริง,Removal head/neck FB
9823,จริง,Removal vulvar FB
9824,จริง,Removal scrotal/penis FB
9825,จริง,Removal trunk FB NEC
9826,จริง,Removal FB from hand
9827,จริง,Removal FB from arm
9828,จริง,Removal FB from foot
9829,จริง,Removal FB from leg
985,เท็จ,ESWL
9851,จริง,Eswl kid/ureter/bladder
9852,จริง,Eswl gb/bile duct
9859,จริง,Eswl other sites
990,เท็จ,BLOOD TRANSFUSION
9900,จริง,Periop aut trans hol bld
9901,จริง,Exchange transfusion
9902,จริง,Transfus prev auto blood
9903,จริง,Whole blood transfus NEC
9904,จริง,Packed cell transfusion
9905,จริง,Platelet transfusion
9906,จริง,Coag factor transfusion
9907,จริง,Serum transfusion NEC
9908,จริง,Blood expander transfus
9909,จริง,Transfusion NEC
991,เท็จ,INJ/INFUS THERAP SUBSTAN
9910,จริง,Thrombolytic inj/inf
9911,จริง,Inject rh immune globul
9912,จริง,Allergy immunization
9913,จริง,Autoimmune dis immunizat
9914,จริง,Injct/inf immunoglobulin
9915,จริง,Parent infus nutrit sub
9916,จริง,Inject antidote
9917,จริง,Inject insulin
9918,จริง,Inject/infuse electrolyt
9919,จริง,Inject anticoagulant
992,เท็จ,OTH INJ/INF THERAP SUBST
9920,จริง,Inj/inf platelet inhibit
9921,จริง,Inject antibiotic
9922,จริง,Inject anti-infect NEC
9923,จริง,Inject steroid
9924,จริง,Inject hormone NEC
9925,จริง,Inject ca chemother NEC
9926,จริง,Inject tranquilizer
9927,จริง,Iontophoresis
9928,จริง,Immunotherapy as antineo
9929,จริง,Inject/infuse NEC
993,เท็จ,PROPHYLACT IMMUN-BACTER
9931,จริง,Cholera vaccination
9932,จริง,Typhoid/paratyphoid vacc
9933,จริง,Tuberculosis vaccination
9934,จริง,Plague vaccination
9935,จริง,Tularemia vaccination
9936,จริง,Diphtheria toxoid admin
9937,จริง,Pertussis vaccination
9938,จริง,Tetanus toxoid administ
9939,จริง,DPT administration
994,เท็จ,VIRAL IMMUNIZATION
9941,จริง,Polio vaccine administra
9942,จริง,Smallpox vaccination
9943,จริง,Yellow fever vaccination
9944,จริง,Rabies vaccination
9945,จริง,Measles vaccination
9946,จริง,Mumps vaccination
9947,จริง,Rubella vaccination
9948,จริง,Mmr administration
995,เท็จ,OTHER IMMUNIZATION
9951,จริง,Common cold vaccination
9952,จริง,Influenza vaccination
9953,จริง,Arbovirus enceph vaccin
9954,จริง,Arbovirus vaccinat NEC
9955,จริง,Vaccination NEC
9956,จริง,Tetanus antitoxin admini
9957,จริง,Botulism antitoxin admin
9958,จริง,Antitoxin administra NEC
9959,จริง,Vaccination/innocula NEC
996,เท็จ,CARDIAC RHYTH CONVERSION
9960,จริง,Cardiopulm resuscita NOS
9961,จริง,Atrial cardioversion
9962,จริง,Oth elec countershock hrt
9963,จริง,Closed chest card massag
9964,จริง,Carotid sinus stiumlat
9969,จริง,Cardiac rhythm conv NEC
997,เท็จ,THERAPEUTIC APHERESIS
